#LIBRARY    JENDL-5
#REACTION   CR-50(N,G)CR-51,SIG
#NUCLEUS    Cr-50
#MF         3
#MT         102
#E,eV        Sig,b        Interpolation
 3.09326688e+05 0.022824 Lin-Lin
 3.09330219e+05 0.023587 Lin-Lin
 3.09335281e+05 0.024559 Lin-Lin
 3.09339094e+05 0.025171 Lin-Lin
 3.09342906e+05 0.025663 Lin-Lin
 3.09346719e+05 0.026022 Lin-Lin
 3.09350531e+05 0.026239 Lin-Lin
 3.09354125e+05 0.026307 Lin-Lin
 3.09358312e+05 0.026215 Lin-Lin
 3.09362125e+05 0.025975 Lin-Lin
 3.09365906e+05 0.025596 Lin-Lin
 3.09368438e+05 0.025269 Lin-Lin
 3.09373500e+05 0.024458 Lin-Lin
 3.09378562e+05 0.023470 Lin-Lin
 3.09383875e+05 0.022288 Lin-Lin
 3.09392719e+05 0.020121 Lin-Lin
 3.09405094e+05 0.017011 Lin-Lin
 3.09409812e+05 0.015879 Lin-Lin
 3.09415688e+05 0.014539 Lin-Lin
 3.09421594e+05 0.013298 Lin-Lin
 3.09426000e+05 0.012436 Lin-Lin
 3.09430438e+05 0.011635 Lin-Lin
 3.09434844e+05 0.010892 Lin-Lin
 3.09439281e+05 0.010206 Lin-Lin
 3.09443688e+05 0.009574 Lin-Lin
 3.09448125e+05 0.008993 Lin-Lin
 3.09452531e+05 0.008458 Lin-Lin
 3.09456969e+05 0.007968 Lin-Lin
 3.09461375e+05 0.007517 Lin-Lin
 3.09465812e+05 0.007103 Lin-Lin
 3.09470219e+05 0.006723 Lin-Lin
 3.09474656e+05 0.006373 Lin-Lin
 3.09479812e+05 0.005999 Lin-Lin
 3.09484219e+05 0.005706 Lin-Lin
 3.09490844e+05 0.005307 Lin-Lin
 3.09497500e+05 0.004953 Lin-Lin
 3.09504125e+05 0.004636 Lin-Lin
 3.09510750e+05 0.004353 Lin-Lin
 3.09515906e+05 0.004153 Lin-Lin
 3.09521812e+05 0.003943 Lin-Lin
 3.09527688e+05 0.003752 Lin-Lin
 3.09533594e+05 0.003577 Lin-Lin
 3.09542438e+05 0.003341 Lin-Lin
 3.09551281e+05 0.003133 Lin-Lin
 3.09560125e+05 0.002949 Lin-Lin
 3.09568969e+05 0.002785 Lin-Lin
 3.09577812e+05 0.002638 Lin-Lin
 3.09586656e+05 0.002507 Lin-Lin
 3.09595500e+05 0.002388 Lin-Lin
 3.09607281e+05 0.002248 Lin-Lin
 3.09619062e+05 0.002124 Lin-Lin
 3.09630844e+05 0.002015 Lin-Lin
 3.09642656e+05 0.001918 Lin-Lin
 3.09654438e+05 0.001832 Lin-Lin
 3.09666219e+05 0.001754 Lin-Lin
 3.09678000e+05 0.001684 Lin-Lin
 3.09695688e+05 0.001592 Lin-Lin
 3.09712281e+05 0.001517 Lin-Lin
 3.09728312e+05 0.001452 Lin-Lin
 3.09744312e+05 0.001395 Lin-Lin
 3.09765688e+05 0.001329 Lin-Lin
 3.09787062e+05 0.001271 Lin-Lin
 3.09810656e+05 0.001215 Lin-Lin
 3.09834219e+05 0.001167 Lin-Lin
 3.09857812e+05 0.001124 Lin-Lin
 3.09881375e+05 0.001087 Lin-Lin
 3.09916750e+05 0.001038 Lin-Lin
 3.09952125e+05 0.000997 Lin-Lin
 3.09989531e+05 0.000960 Lin-Lin
 3.10031000e+05 0.000925 Lin-Lin
 3.10072500e+05 0.000895 Lin-Lin
 3.10121344e+05 0.000865 Lin-Lin
 3.10173906e+05 0.000837 Lin-Lin
 3.10226438e+05 0.000814 Lin-Lin
 3.10296469e+05 0.000788 Lin-Lin
 3.10366531e+05 0.000767 Lin-Lin
 3.10450594e+05 0.000746 Lin-Lin
 3.10534656e+05 0.000730 Lin-Lin
 3.10618719e+05 0.000718 Lin-Lin
 3.10702781e+05 0.000709 Lin-Lin
 3.10786844e+05 0.000703 Lin-Lin
 3.10898938e+05 0.000700 Lin-Lin
 3.10926969e+05 0.000700 Lin-Lin
 3.11011031e+05 0.000701 Lin-Lin
 3.11095094e+05 0.000706 Lin-Lin
 3.11179156e+05 0.000713 Lin-Lin
 3.11263219e+05 0.000724 Lin-Lin
 3.11374594e+05 0.000744 Lin-Lin
 3.11443250e+05 0.000760 Lin-Lin
 3.11537812e+05 0.000787 Lin-Lin
 3.11605062e+05 0.000811 Lin-Lin
 3.11672312e+05 0.000839 Lin-Lin
 3.11739562e+05 0.000872 Lin-Lin
 3.11806812e+05 0.000911 Lin-Lin
 3.11857250e+05 0.000945 Lin-Lin
 3.11907688e+05 0.000983 Lin-Lin
 3.11958125e+05 0.001026 Lin-Lin
 3.12008562e+05 0.001075 Lin-Lin
 3.12059000e+05 0.001131 Lin-Lin
 3.12109438e+05 0.001195 Lin-Lin
 3.12159875e+05 0.001269 Lin-Lin
 3.12193500e+05 0.001324 Lin-Lin
 3.12227125e+05 0.001385 Lin-Lin
 3.12260750e+05 0.001453 Lin-Lin
 3.12294375e+05 0.001527 Lin-Lin
 3.12328000e+05 0.001611 Lin-Lin
 3.12361625e+05 0.001703 Lin-Lin
 3.12395250e+05 0.001807 Lin-Lin
 3.12428875e+05 0.001923 Lin-Lin
 3.12462500e+05 0.002054 Lin-Lin
 3.12494719e+05 0.002194 Lin-Lin
 3.12525531e+05 0.002345 Lin-Lin
 3.12548656e+05 0.002471 Lin-Lin
 3.12571781e+05 0.002608 Lin-Lin
 3.12594906e+05 0.002758 Lin-Lin
 3.12616625e+05 0.002912 Lin-Lin
 3.12637625e+05 0.003075 Lin-Lin
 3.12658656e+05 0.003253 Lin-Lin
 3.12679656e+05 0.003446 Lin-Lin
 3.12700688e+05 0.003657 Lin-Lin
 3.12721688e+05 0.003888 Lin-Lin
 3.12742719e+05 0.004140 Lin-Lin
 3.12763719e+05 0.004415 Lin-Lin
 3.12784750e+05 0.004715 Lin-Lin
 3.12805750e+05 0.005043 Lin-Lin
 3.12826781e+05 0.005400 Lin-Lin
 3.12849875e+05 0.005827 Lin-Lin
 3.12873000e+05 0.006292 Lin-Lin
 3.12896125e+05 0.006796 Lin-Lin
 3.12919250e+05 0.007336 Lin-Lin
 3.12950062e+05 0.008102 Lin-Lin
 3.13017312e+05 0.009840 Lin-Lin
 3.13042531e+05 0.010445 Lin-Lin
 3.13059344e+05 0.010807 Lin-Lin
 3.13076156e+05 0.011124 Lin-Lin
 3.13091031e+05 0.011359 Lin-Lin
 3.13110406e+05 0.011589 Lin-Lin
 3.13129812e+05 0.011721 Lin-Lin
 3.13144188e+05 0.011752 Lin-Lin
 3.13162281e+05 0.011707 Lin-Lin
 3.13180969e+05 0.011566 Lin-Lin
 3.13199938e+05 0.011332 Lin-Lin
 3.13218906e+05 0.011017 Lin-Lin
 3.13237875e+05 0.010637 Lin-Lin
 3.13256844e+05 0.010205 Lin-Lin
 3.13286312e+05 0.009470 Lin-Lin
 3.13345156e+05 0.007946 Lin-Lin
 3.13370375e+05 0.007322 Lin-Lin
 3.13395594e+05 0.006736 Lin-Lin
 3.13418000e+05 0.006251 Lin-Lin
 3.13439031e+05 0.005829 Lin-Lin
 3.13460031e+05 0.005438 Lin-Lin
 3.13481062e+05 0.005078 Lin-Lin
 3.13502062e+05 0.004747 Lin-Lin
 3.13523094e+05 0.004444 Lin-Lin
 3.13544094e+05 0.004166 Lin-Lin
 3.13565125e+05 0.003911 Lin-Lin
 3.13586125e+05 0.003678 Lin-Lin
 3.13607156e+05 0.003465 Lin-Lin
 3.13628156e+05 0.003269 Lin-Lin
 3.13649188e+05 0.003090 Lin-Lin
 3.13670188e+05 0.002925 Lin-Lin
 3.13698219e+05 0.002726 Lin-Lin
 3.13726250e+05 0.002549 Lin-Lin
 3.13748656e+05 0.002419 Lin-Lin
 3.13773875e+05 0.002287 Lin-Lin
 3.13799094e+05 0.002167 Lin-Lin
 3.13824312e+05 0.002057 Lin-Lin
 3.13857938e+05 0.001924 Lin-Lin
 3.13891562e+05 0.001807 Lin-Lin
 3.13925188e+05 0.001702 Lin-Lin
 3.13958812e+05 0.001608 Lin-Lin
 3.13992438e+05 0.001524 Lin-Lin
 3.14026062e+05 0.001448 Lin-Lin
 3.14059688e+05 0.001379 Lin-Lin
 3.14093312e+05 0.001317 Lin-Lin
 3.14126938e+05 0.001261 Lin-Lin
 3.14177375e+05 0.001185 Lin-Lin
 3.14227812e+05 0.001120 Lin-Lin
 3.14278250e+05 0.001063 Lin-Lin
 3.14328688e+05 0.001012 Lin-Lin
 3.14379125e+05 0.000968 Lin-Lin
 3.14429562e+05 0.000928 Lin-Lin
 3.14480000e+05 0.000893 Lin-Lin
 3.14547250e+05 0.000852 Lin-Lin
 3.14614500e+05 0.000817 Lin-Lin
 3.14681750e+05 0.000787 Lin-Lin
 3.14749000e+05 0.000760 Lin-Lin
 3.14816250e+05 0.000738 Lin-Lin
 3.14896094e+05 0.000715 Lin-Lin
 3.14975969e+05 0.000695 Lin-Lin
 3.15060031e+05 0.000678 Lin-Lin
 3.15177125e+05 0.000659 Lin-Lin
 3.15276281e+05 0.000647 Lin-Lin
 3.15387281e+05 0.000637 Lin-Lin
 3.15508375e+05 0.000629 Lin-Lin
 3.15592438e+05 0.000626 Lin-Lin
 3.15732531e+05 0.000624 Lin-Lin
 3.15872625e+05 0.000626 Lin-Lin
 3.15998719e+05 0.000632 Lin-Lin
 3.16124812e+05 0.000640 Lin-Lin
 3.16250906e+05 0.000652 Lin-Lin
 3.16377000e+05 0.000667 Lin-Lin
 3.16503094e+05 0.000687 Lin-Lin
 3.16591000e+05 0.000704 Lin-Lin
 3.16682719e+05 0.000725 Lin-Lin
 3.16761781e+05 0.000747 Lin-Lin
 3.16828188e+05 0.000767 Lin-Lin
 3.16897188e+05 0.000792 Lin-Lin
 3.16968844e+05 0.000822 Lin-Lin
 3.17039500e+05 0.000857 Lin-Lin
 3.17091781e+05 0.000887 Lin-Lin
 3.17144031e+05 0.000921 Lin-Lin
 3.17194844e+05 0.000960 Lin-Lin
 3.17245625e+05 0.001005 Lin-Lin
 3.17296438e+05 0.001058 Lin-Lin
 3.17330281e+05 0.001099 Lin-Lin
 3.17364156e+05 0.001145 Lin-Lin
 3.17398031e+05 0.001197 Lin-Lin
 3.17425531e+05 0.001245 Lin-Lin
 3.17457281e+05 0.001308 Lin-Lin
 3.17489031e+05 0.001380 Lin-Lin
 3.17520688e+05 0.001463 Lin-Lin
 3.17541719e+05 0.001525 Lin-Lin
 3.17562781e+05 0.001595 Lin-Lin
 3.17583844e+05 0.001673 Lin-Lin
 3.17608781e+05 0.001778 Lin-Lin
 3.17625375e+05 0.001857 Lin-Lin
 3.17642000e+05 0.001944 Lin-Lin
 3.17658781e+05 0.002041 Lin-Lin
 3.17675719e+05 0.002150 Lin-Lin
 3.17692625e+05 0.002273 Lin-Lin
 3.17709562e+05 0.002411 Lin-Lin
 3.17725656e+05 0.002558 Lin-Lin
 3.17740906e+05 0.002716 Lin-Lin
 3.17756125e+05 0.002893 Lin-Lin
 3.17767562e+05 0.003041 Lin-Lin
 3.17779000e+05 0.003204 Lin-Lin
 3.17791688e+05 0.003404 Lin-Lin
 3.17804375e+05 0.003629 Lin-Lin
 3.17817094e+05 0.003882 Lin-Lin
 3.17829781e+05 0.004168 Lin-Lin
 3.17838250e+05 0.004379 Lin-Lin
 3.17846719e+05 0.004610 Lin-Lin
 3.17856031e+05 0.004888 Lin-Lin
 3.17865344e+05 0.005195 Lin-Lin
 3.17874656e+05 0.005536 Lin-Lin
 3.17883969e+05 0.005914 Lin-Lin
 3.17892438e+05 0.006296 Lin-Lin
 3.17900906e+05 0.006719 Lin-Lin
 3.17909375e+05 0.007187 Lin-Lin
 3.17917844e+05 0.007708 Lin-Lin
 3.17926312e+05 0.008289 Lin-Lin
 3.17932656e+05 0.008769 Lin-Lin
 3.17939000e+05 0.009290 Lin-Lin
 3.17945344e+05 0.009858 Lin-Lin
 3.17951688e+05 0.010477 Lin-Lin
 3.17958062e+05 0.011152 Lin-Lin
 3.17964406e+05 0.011888 Lin-Lin
 3.17970750e+05 0.012691 Lin-Lin
 3.17977094e+05 0.013566 Lin-Lin
 3.17983438e+05 0.014520 Lin-Lin
 3.17989781e+05 0.015557 Lin-Lin
 3.17996156e+05 0.016681 Lin-Lin
 3.18002500e+05 0.017897 Lin-Lin
 3.18008844e+05 0.019204 Lin-Lin
 3.18015188e+05 0.020602 Lin-Lin
 3.18024500e+05 0.022803 Lin-Lin
 3.18037219e+05 0.026022 Lin-Lin
 3.18049906e+05 0.029312 Lin-Lin
 3.18060062e+05 0.031796 Lin-Lin
 3.18066219e+05 0.033144 Lin-Lin
 3.18072344e+05 0.034319 Lin-Lin
 3.18078500e+05 0.035276 Lin-Lin
 3.18084656e+05 0.035975 Lin-Lin
 3.18090781e+05 0.036387 Lin-Lin
 3.18096000e+05 0.036497 Lin-Lin
 3.18101000e+05 0.036391 Lin-Lin
 3.18106156e+05 0.036070 Lin-Lin
 3.18110812e+05 0.035601 Lin-Lin
 3.18117031e+05 0.034735 Lin-Lin
 3.18123250e+05 0.033628 Lin-Lin
 3.18129500e+05 0.032326 Lin-Lin
 3.18137094e+05 0.030536 Lin-Lin
 3.18152344e+05 0.026636 Lin-Lin
 3.18165031e+05 0.023393 Lin-Lin
 3.18174344e+05 0.021157 Lin-Lin
 3.18182812e+05 0.019274 Lin-Lin
 3.18189156e+05 0.017967 Lin-Lin
 3.18195531e+05 0.016752 Lin-Lin
 3.18201875e+05 0.015628 Lin-Lin
 3.18208219e+05 0.014592 Lin-Lin
 3.18214562e+05 0.013639 Lin-Lin
 3.18220906e+05 0.012764 Lin-Lin
 3.18227281e+05 0.011962 Lin-Lin
 3.18233625e+05 0.011227 Lin-Lin
 3.18239969e+05 0.010554 Lin-Lin
 3.18246312e+05 0.009936 Lin-Lin
 3.18252656e+05 0.009369 Lin-Lin
 3.18259000e+05 0.008849 Lin-Lin
 3.18265375e+05 0.008371 Lin-Lin
 3.18271719e+05 0.007932 Lin-Lin
 3.18279969e+05 0.007412 Lin-Lin
 3.18288219e+05 0.006943 Lin-Lin
 3.18296469e+05 0.006521 Lin-Lin
 3.18304719e+05 0.006139 Lin-Lin
 3.18313000e+05 0.005792 Lin-Lin
 3.18319969e+05 0.005523 Lin-Lin
 3.18328438e+05 0.005225 Lin-Lin
 3.18336906e+05 0.004954 Lin-Lin
 3.18345375e+05 0.004706 Lin-Lin
 3.18353844e+05 0.004480 Lin-Lin
 3.18362312e+05 0.004273 Lin-Lin
 3.18375000e+05 0.003993 Lin-Lin
 3.18387688e+05 0.003746 Lin-Lin
 3.18400406e+05 0.003527 Lin-Lin
 3.18413094e+05 0.003332 Lin-Lin
 3.18425781e+05 0.003158 Lin-Lin
 3.18438500e+05 0.003002 Lin-Lin
 3.18451188e+05 0.002861 Lin-Lin
 3.18466438e+05 0.002711 Lin-Lin
 3.18481656e+05 0.002578 Lin-Lin
 3.18496906e+05 0.002459 Lin-Lin
 3.18512156e+05 0.002353 Lin-Lin
 3.18529094e+05 0.002248 Lin-Lin
 3.18546000e+05 0.002155 Lin-Lin
 3.18562938e+05 0.002072 Lin-Lin
 3.18586688e+05 0.001970 Lin-Lin
 3.18607188e+05 0.001895 Lin-Lin
 3.18627656e+05 0.001828 Lin-Lin
 3.18648125e+05 0.001769 Lin-Lin
 3.18675438e+05 0.001702 Lin-Lin
 3.18706031e+05 0.001638 Lin-Lin
 3.18739875e+05 0.001580 Lin-Lin
 3.18773750e+05 0.001532 Lin-Lin
 3.18807625e+05 0.001494 Lin-Lin
 3.18841469e+05 0.001463 Lin-Lin
 3.18875344e+05 0.001439 Lin-Lin
 3.18926125e+05 0.001414 Lin-Lin
 3.18976938e+05 0.001400 Lin-Lin
 3.19027719e+05 0.001396 Lin-Lin
 3.19065781e+05 0.001400 Lin-Lin
 3.19103844e+05 0.001410 Lin-Lin
 3.19141938e+05 0.001426 Lin-Lin
 3.19180000e+05 0.001449 Lin-Lin
 3.19212906e+05 0.001476 Lin-Lin
 3.19245844e+05 0.001509 Lin-Lin
 3.19278750e+05 0.001552 Lin-Lin
 3.19311688e+05 0.001605 Lin-Lin
 3.19334500e+05 0.001650 Lin-Lin
 3.19357312e+05 0.001704 Lin-Lin
 3.19380156e+05 0.001767 Lin-Lin
 3.19402969e+05 0.001844 Lin-Lin
 3.19418188e+05 0.001904 Lin-Lin
 3.19433406e+05 0.001972 Lin-Lin
 3.19449469e+05 0.002055 Lin-Lin
 3.19465531e+05 0.002152 Lin-Lin
 3.19481594e+05 0.002266 Lin-Lin
 3.19492281e+05 0.002354 Lin-Lin
 3.19503000e+05 0.002453 Lin-Lin
 3.19513719e+05 0.002565 Lin-Lin
 3.19523031e+05 0.002675 Lin-Lin
 3.19534906e+05 0.002836 Lin-Lin
 3.19542812e+05 0.002957 Lin-Lin
 3.19550719e+05 0.003093 Lin-Lin
 3.19558625e+05 0.003246 Lin-Lin
 3.19566562e+05 0.003417 Lin-Lin
 3.19574469e+05 0.003611 Lin-Lin
 3.19582375e+05 0.003832 Lin-Lin
 3.19589375e+05 0.004054 Lin-Lin
 3.19596375e+05 0.004306 Lin-Lin
 3.19601656e+05 0.004517 Lin-Lin
 3.19606906e+05 0.004751 Lin-Lin
 3.19612094e+05 0.005008 Lin-Lin
 3.19617156e+05 0.005287 Lin-Lin
 3.19622250e+05 0.005599 Lin-Lin
 3.19627312e+05 0.005948 Lin-Lin
 3.19632406e+05 0.006342 Lin-Lin
 3.19637469e+05 0.006788 Lin-Lin
 3.19640875e+05 0.007119 Lin-Lin
 3.19644250e+05 0.007482 Lin-Lin
 3.19647625e+05 0.007879 Lin-Lin
 3.19651031e+05 0.008316 Lin-Lin
 3.19654406e+05 0.008800 Lin-Lin
 3.19657781e+05 0.009336 Lin-Lin
 3.19661188e+05 0.009933 Lin-Lin
 3.19664562e+05 0.010601 Lin-Lin
 3.19667438e+05 0.011232 Lin-Lin
 3.19670281e+05 0.011932 Lin-Lin
 3.19673156e+05 0.012712 Lin-Lin
 3.19676031e+05 0.013585 Lin-Lin
 3.19678906e+05 0.014567 Lin-Lin
 3.19681312e+05 0.015485 Lin-Lin
 3.19683469e+05 0.016400 Lin-Lin
 3.19685625e+05 0.017411 Lin-Lin
 3.19687781e+05 0.018533 Lin-Lin
 3.19689938e+05 0.019780 Lin-Lin
 3.19692031e+05 0.021145 Lin-Lin
 3.19694062e+05 0.022606 Lin-Lin
 3.19696094e+05 0.024237 Lin-Lin
 3.19698125e+05 0.026062 Lin-Lin
 3.19700156e+05 0.028109 Lin-Lin
 3.19701531e+05 0.029613 Lin-Lin
 3.19702875e+05 0.031239 Lin-Lin
 3.19704219e+05 0.032998 Lin-Lin
 3.19705594e+05 0.034903 Lin-Lin
 3.19706938e+05 0.036966 Lin-Lin
 3.19708281e+05 0.039199 Lin-Lin
 3.19709656e+05 0.041615 Lin-Lin
 3.19711000e+05 0.044230 Lin-Lin
 3.19712344e+05 0.047057 Lin-Lin
 3.19713719e+05 0.050110 Lin-Lin
 3.19715062e+05 0.053404 Lin-Lin
 3.19716406e+05 0.056953 Lin-Lin
 3.19717781e+05 0.060771 Lin-Lin
 3.19719125e+05 0.064869 Lin-Lin
 3.19720469e+05 0.069260 Lin-Lin
 3.19721844e+05 0.073954 Lin-Lin
 3.19723188e+05 0.078958 Lin-Lin
 3.19724812e+05 0.085380 Lin-Lin
 3.19726719e+05 0.093452 Lin-Lin
 3.19728594e+05 0.102143 Lin-Lin
 3.19730500e+05 0.111433 Lin-Lin
 3.19732812e+05 0.123461 Lin-Lin
 3.19735500e+05 0.138525 Lin-Lin
 3.19739562e+05 0.162417 Lin-Lin
 3.19745000e+05 0.194738 Lin-Lin
 3.19747688e+05 0.210046 Lin-Lin
 3.19750406e+05 0.224088 Lin-Lin
 3.19752438e+05 0.233468 Lin-Lin
 3.19754062e+05 0.240101 Lin-Lin
 3.19755938e+05 0.246718 Lin-Lin
 3.19757844e+05 0.251995 Lin-Lin
 3.19759750e+05 0.255819 Lin-Lin
 3.19761312e+05 0.257828 Lin-Lin
 3.19763406e+05 0.258811 Lin-Lin
 3.19765406e+05 0.257924 Lin-Lin
 3.19766875e+05 0.256169 Lin-Lin
 3.19768594e+05 0.252928 Lin-Lin
 3.19770312e+05 0.248477 Lin-Lin
 3.19772031e+05 0.242895 Lin-Lin
 3.19774375e+05 0.233613 Lin-Lin
 3.19776594e+05 0.223257 Lin-Lin
 3.19778844e+05 0.211699 Lin-Lin
 3.19781531e+05 0.196508 Lin-Lin
 3.19790344e+05 0.144195 Lin-Lin
 3.19793062e+05 0.128832 Lin-Lin
 3.19795094e+05 0.117897 Lin-Lin
 3.19796844e+05 0.108906 Lin-Lin
 3.19798594e+05 0.100408 Lin-Lin
 3.19800375e+05 0.092431 Lin-Lin
 3.19802125e+05 0.084988 Lin-Lin
 3.19804156e+05 0.077070 Lin-Lin
 3.19805500e+05 0.072184 Lin-Lin
 3.19806875e+05 0.067606 Lin-Lin
 3.19808219e+05 0.063327 Lin-Lin
 3.19809562e+05 0.059336 Lin-Lin
 3.19810938e+05 0.055622 Lin-Lin
 3.19812281e+05 0.052171 Lin-Lin
 3.19813625e+05 0.048969 Lin-Lin
 3.19815000e+05 0.046003 Lin-Lin
 3.19816344e+05 0.043259 Lin-Lin
 3.19817688e+05 0.040720 Lin-Lin
 3.19819062e+05 0.038375 Lin-Lin
 3.19820406e+05 0.036208 Lin-Lin
 3.19821750e+05 0.034206 Lin-Lin
 3.19823125e+05 0.032358 Lin-Lin
 3.19824469e+05 0.030650 Lin-Lin
 3.19825812e+05 0.029072 Lin-Lin
 3.19827188e+05 0.027612 Lin-Lin
 3.19829219e+05 0.025624 Lin-Lin
 3.19831250e+05 0.023851 Lin-Lin
 3.19833281e+05 0.022265 Lin-Lin
 3.19835312e+05 0.020844 Lin-Lin
 3.19837344e+05 0.019565 Lin-Lin
 3.19839344e+05 0.018413 Lin-Lin
 3.19841375e+05 0.017370 Lin-Lin
 3.19843406e+05 0.016423 Lin-Lin
 3.19845438e+05 0.015562 Lin-Lin
 3.19848219e+05 0.014507 Lin-Lin
 3.19851000e+05 0.013570 Lin-Lin
 3.19853750e+05 0.012733 Lin-Lin
 3.19856531e+05 0.011983 Lin-Lin
 3.19859281e+05 0.011307 Lin-Lin
 3.19861906e+05 0.010728 Lin-Lin
 3.19865281e+05 0.010052 Lin-Lin
 3.19868688e+05 0.009449 Lin-Lin
 3.19872062e+05 0.008908 Lin-Lin
 3.19875438e+05 0.008420 Lin-Lin
 3.19878844e+05 0.007979 Lin-Lin
 3.19882219e+05 0.007579 Lin-Lin
 3.19885594e+05 0.007214 Lin-Lin
 3.19890344e+05 0.006756 Lin-Lin
 3.19894906e+05 0.006364 Lin-Lin
 3.19899469e+05 0.006013 Lin-Lin
 3.19904031e+05 0.005698 Lin-Lin
 3.19908625e+05 0.005414 Lin-Lin
 3.19913594e+05 0.005135 Lin-Lin
 3.19919406e+05 0.004845 Lin-Lin
 3.19925219e+05 0.004587 Lin-Lin
 3.19931031e+05 0.004357 Lin-Lin
 3.19936844e+05 0.004150 Lin-Lin
 3.19942656e+05 0.003965 Lin-Lin
 3.19949562e+05 0.003767 Lin-Lin
 3.19956500e+05 0.003591 Lin-Lin
 3.19963406e+05 0.003433 Lin-Lin
 3.19970312e+05 0.003292 Lin-Lin
 3.19979531e+05 0.003125 Lin-Lin
 3.19988625e+05 0.002981 Lin-Lin
 3.19997688e+05 0.002854 Lin-Lin
 3.20006750e+05 0.002742 Lin-Lin
 3.20015812e+05 0.002642 Lin-Lin
 3.20029438e+05 0.002511 Lin-Lin
 3.20043031e+05 0.002400 Lin-Lin
 3.20058406e+05 0.002293 Lin-Lin
 3.20071062e+05 0.002218 Lin-Lin
 3.20090031e+05 0.002121 Lin-Lin
 3.20108969e+05 0.002042 Lin-Lin
 3.20127938e+05 0.001975 Lin-Lin
 3.20146906e+05 0.001919 Lin-Lin
 3.20172562e+05 0.001856 Lin-Lin
 3.20201594e+05 0.001800 Lin-Lin
 3.20230625e+05 0.001755 Lin-Lin
 3.20259625e+05 0.001720 Lin-Lin
 3.20288656e+05 0.001692 Lin-Lin
 3.20329000e+05 0.001662 Lin-Lin
 3.20371000e+05 0.001640 Lin-Lin
 3.20434000e+05 0.001618 Lin-Lin
 3.20503094e+05 0.001606 Lin-Lin
 3.20584344e+05 0.001602 Lin-Lin
 3.20692625e+05 0.001608 Lin-Lin
 3.20800875e+05 0.001622 Lin-Lin
 3.21103375e+05 0.001675 Lin-Lin
 3.21416469e+05 0.001730 Lin-Lin
 3.21631500e+05 0.001757 Lin-Lin
 3.21779281e+05 0.001767 Lin-Lin
 3.21926500e+05 0.001772 Lin-Lin
 3.22102281e+05 0.001767 Lin-Lin
 3.22276344e+05 0.001752 Lin-Lin
 3.22449562e+05 0.001727 Lin-Lin
 3.22622750e+05 0.001693 Lin-Lin
 3.22853688e+05 0.001636 Lin-Lin
 3.23102094e+05 0.001562 Lin-Lin
 3.23431062e+05 0.001452 Lin-Lin
 3.24064219e+05 0.001234 Lin-Lin
 3.24354844e+05 0.001141 Lin-Lin
 3.24585781e+05 0.001074 Lin-Lin
 3.24793250e+05 0.001019 Lin-Lin
 3.24966438e+05 0.000977 Lin-Lin
 3.25163125e+05 0.000936 Lin-Lin
 3.25336344e+05 0.000905 Lin-Lin
 3.25509562e+05 0.000880 Lin-Lin
 3.25625031e+05 0.000866 Lin-Lin
 3.25783812e+05 0.000854 Lin-Lin
 3.25928125e+05 0.000849 Lin-Lin
 3.25942562e+05 0.000849 Lin-Lin
 3.26066344e+05 0.000852 Lin-Lin
 3.26177406e+05 0.000862 Lin-Lin
 3.26247250e+05 0.000871 Lin-Lin
 3.26314531e+05 0.000885 Lin-Lin
 3.26381781e+05 0.000902 Lin-Lin
 3.26447188e+05 0.000923 Lin-Lin
 3.26512594e+05 0.000950 Lin-Lin
 3.26578000e+05 0.000984 Lin-Lin
 3.26627031e+05 0.001015 Lin-Lin
 3.26676094e+05 0.001052 Lin-Lin
 3.26725156e+05 0.001096 Lin-Lin
 3.26774188e+05 0.001148 Lin-Lin
 3.26806906e+05 0.001189 Lin-Lin
 3.26839594e+05 0.001235 Lin-Lin
 3.26872312e+05 0.001286 Lin-Lin
 3.26905000e+05 0.001345 Lin-Lin
 3.26939344e+05 0.001416 Lin-Lin
 3.26965094e+05 0.001477 Lin-Lin
 3.26990844e+05 0.001544 Lin-Lin
 3.27016594e+05 0.001619 Lin-Lin
 3.27042344e+05 0.001704 Lin-Lin
 3.27063281e+05 0.001781 Lin-Lin
 3.27084250e+05 0.001867 Lin-Lin
 3.27105219e+05 0.001961 Lin-Lin
 3.27126156e+05 0.002067 Lin-Lin
 3.27146625e+05 0.002182 Lin-Lin
 3.27167094e+05 0.002310 Lin-Lin
 3.27187562e+05 0.002455 Lin-Lin
 3.27208031e+05 0.002618 Lin-Lin
 3.27224375e+05 0.002763 Lin-Lin
 3.27240719e+05 0.002924 Lin-Lin
 3.27257062e+05 0.003103 Lin-Lin
 3.27273406e+05 0.003302 Lin-Lin
 3.27289781e+05 0.003525 Lin-Lin
 3.27305031e+05 0.003757 Lin-Lin
 3.27319750e+05 0.004007 Lin-Lin
 3.27334469e+05 0.004287 Lin-Lin
 3.27349188e+05 0.004600 Lin-Lin
 3.27363875e+05 0.004953 Lin-Lin
 3.27377500e+05 0.005321 Lin-Lin
 3.27388969e+05 0.005664 Lin-Lin
 3.27400406e+05 0.006044 Lin-Lin
 3.27411844e+05 0.006464 Lin-Lin
 3.27423281e+05 0.006932 Lin-Lin
 3.27434750e+05 0.007454 Lin-Lin
 3.27445625e+05 0.008008 Lin-Lin
 3.27453812e+05 0.008465 Lin-Lin
 3.27462000e+05 0.008962 Lin-Lin
 3.27470156e+05 0.009502 Lin-Lin
